listing_id,name,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,reviews_per_month,availability_365
278138,Comfy Room Close to Everything !!,92131,32.90838,-117.08981,Private room,65.0,2.0,80.0,2019-07-14,2.0,,
278158,Comfy & Cozy Room for Travelers,92131,32.90678,-117.08732,Private room,65.0,2.0,34.0,2019-07-29,2.0,,
331892,In the heart of San Diego and UCSD Medical Center,92103,32.75002,-117.16628,Private room,65.0,2.0,84.0,2019-08-03,1.0,,
1346986,"The Cali Surf Palace, A Bed and Breakfast!",92122,32.8466,-117.21583,Private room,65.0,2.0,183.0,2019-08-17,1.0,,
3231113,Beautiful Master Bedrm/Ensuite Bath,92117,32.83304,-117.21393,Private room,65.0,2.0,18.0,2016-02-20,1.0,,
4501169,Cozy North Park Home Central to It All,92104,32.73919,-117.12375,Private room,65.0,2.0,37.0,2019-07-21,1.0,,
5512680,Zen House-Canyon 1,92116,32.75939,-117.15539,Private room,65.0,2.0,245.0,2019-08-08,6.0,,
6451644,Historic exotic decor:Close to All,92106,32.74132,-117.21532,Private room,65.0,2.0,100.0,2019-08-14,1.0,,
8115598,"Master BR Suite, Private Bath, King Bed (VnS)",91915,32.63959,-116.93847,Private room,65.0,2.0,2.0,2019-08-15,2.0,,
8356136,Apartment Home in Great Location,92116,32.76013,-117.12778,Private room,65.0,2.0,1.0,2015-11-04,1.0,,
9387863,Cozy Priv. Bedroom  w/ Bath by UCSD,92122,32.86655,-117.22053,Private room,65.0,2.0,83.0,2018-03-25,1.0,,
11672512,"Lovely 1-bedroom apartment, central",92117,32.872,-117.17795,Entire home/apt,65.0,2.0,12.0,2016-08-22,1.0,,
12212639,studio in Hillcrest/ University hei,92103,32.75154,-117.14585,Entire home/apt,130.0,1.0,0.0,,1.0,,
13189298,Nice private room with bathroom in Pacific Beach,92109,32.79755,-117.23516,Private room,65.0,2.0,1.0,2016-06-26,1.0,,
13250572,Quail ST.  Room # 1,92102,32.71719,-117.11078,Private room,65.0,2.0,145.0,2019-08-05,2.0,,
14126150,Private Master Bedroom with Bay Views!,92110,32.77875,-117.20707,Private room,130.0,1.0,0.0,,1.0,,
14845878,Beach Studio 1 Min To The Beach and Bay W/Parking,92109,32.76304,-117.25047,Entire home/apt,65.0,2.0,184.0,2019-08-01,16.0,,
14895623,Lovely spacious upstairs studio with private entry,92123,32.79836,-117.13895,Entire home/apt,65.0,2.0,195.0,2019-08-13,1.0,,
15100421,Good rest at adorable guesthouse  near Airport,92110,32.74481,-117.18202,Entire home/apt,65.0,2.0,122.0,2019-06-28,14.0,,
15846863,Quail ST ROOM # 2,92102,32.71711,-117.11086,Private room,65.0,2.0,110.0,2019-07-13,2.0,,
16194373,Bright airy bedroom with private patio,92107,32.74923,-117.24622,Private room,65.0,2.0,91.0,2019-08-05,1.0,,
17109549,Resort Living Within The City-PRIVATE MASTER B/B/P,92120,32.78172,-117.0871,Private room,65.0,2.0,31.0,2019-08-16,2.0,,
19021243,"Clean, comfy room in a convenient location!",92114,32.72473,-117.05363,Private room,65.0,2.0,40.0,2019-07-21,1.0,,
19263256,Pool studio near beautiful Bay!,92110,32.79278,-117.19398,Entire home/apt,65.0,2.0,117.0,2019-08-04,4.0,,
19826355,My South Bay Bliss Access to (Phone number hidden by Airbnb),92139,32.67167,-117.04192,Private room,65.0,2.0,5.0,2019-07-23,2.0,,
20000922,5 min to Convention Center / downtown SD / Petco,92101,32.70039,-117.1495,Private room,65.0,2.0,22.0,2018-01-12,4.0,,
20524203,"Cozy room in heart of San Diego, Mission Valley",92108,32.77742,-117.1529,Private room,65.0,2.0,0.0,,1.0,,
22613076,Room in Beautiful Beachfront Apartment,92109,32.79238,-117.24697,Private room,130.0,1.0,2.0,2018-02-25,3.0,,
22836784,Private bright bedroom/bath - Crown Point/PB,92109,32.79403,-117.2339,Private room,65.0,2.0,6.0,2018-05-11,1.0,,
23131573,Plenty to see in UTC,92122,32.86559,-117.21514,Entire home/apt,130.0,1.0,0.0,,1.0,,
24498832,Casa de Frederick,92154,32.57714,-117.05909,Private room,65.0,2.0,27.0,2019-07-31,1.0,,
25046699,"Beautiful San Diego, CA Centrally located anywhere",92123,32.80002,-117.13922,Private room,65.0,2.0,34.0,2018-10-14,2.0,,
26300445,"Close to Bay, central to all San Diego attractions",92117,32.8038,-117.21272,Private room,65.0,2.0,38.0,2019-08-03,3.0,,
26308331,Charming Private Master Bedroom in UTC UCSD,92037,32.85858,-117.23384,Private room,65.0,2.0,14.0,2018-12-10,1.0,,
26430772,Home away from Home,92115,32.75627,-117.07254,Private room,65.0,2.0,1.0,2019-07-02,1.0,,
26596015,Bright & Private Master Suite Close to Downtown,92103,32.74313,-117.16225,Private room,65.0,2.0,3.0,2018-07-30,1.0,,
26741216,Cozy Master room in Pacific Beach,92117,32.80787,-117.21293,Private room,130.0,1.0,4.0,2019-07-06,1.0,,
26787733,~Great Summer Rate  PVT 1/1 in 2/2 ~ free parking!,92105,32.74876,-117.113,Private room,65.0,2.0,18.0,2018-12-01,1.0,,
26846523,Room w/ Private Bath/Off-Street Parking in SD,92116,32.76012,-117.12498,Private room,65.0,2.0,12.0,2019-07-14,1.0,,
26897579,Cozy Private Entrance North Park Room,92104,32.75266,-117.12674,Private room,65.0,2.0,74.0,2019-08-17,2.0,,
27342474,"Pacific  Beach, Master Suite, Great Location, Cozy",92117,32.81737,-117.21807,Private room,65.0,2.0,6.0,2019-07-06,2.0,,
27992044,Peaceful Private outdoor cabin,91945,32.73174,-117.05007,Entire home/apt,65.0,2.0,53.0,2019-08-11,2.0,,
28345966,"Clean, comfortable room near Downtown San Diego",92113,32.68925,-117.10959,Private room,65.0,2.0,33.0,2019-07-20,1.0,,
29081352,Artsy & Playful Chalkboard Clock Bedroom,92103,32.73271,-117.16245,Private room,65.0,2.0,0.0,,11.0,,
31117119,"Location, Location, Location in Mission Hills",92110,32.74519,-117.18152,Private room,65.0,2.0,19.0,2019-08-17,1.0,,
32807076,In the heart of San Diego - Walk to trolley!,92110,32.76786,-117.19409,Private room,65.0,2.0,4.0,2019-03-16,1.0,,
33526002,★Get Ready for Comic-Con! Stay only 10 mi away!★,92123,32.79596,-117.13637,Private room,65.0,2.0,1.0,2019-04-14,2.0,,
34181396,Studio Top,92117,32.82489,-117.1809,Entire home/apt,65.0,2.0,4.0,2019-06-30,3.0,,
34509455,Master bedroom in Mission Valley,92110,32.76811,-117.18694,Private room,65.0,2.0,5.0,2019-06-30,1.0,,
34933899,"Homey, clean, relaxing, quiet, cozy❤️❤️❤️",91910,32.64493,-117.08421,Private room,65.0,2.0,0.0,,1.0,,
35071227,Relaxing Beach Views - San Diego - Walk to Beach,92107,32.7419,-117.24685,Private room,65.0,2.0,5.0,2019-08-12,1.0,,
35614350,San Diego Suite,91911,32.62429,-117.04451,Private room,65.0,2.0,7.0,2019-08-12,1.0,,
35830975,Located in The Heart of San Diego California Life!,92114,32.71376,-117.06202,Entire home/apt,65.0,2.0,6.0,2019-08-12,2.0,,
35942328,"River's Rest-Quiet and Cozy, with Pool",92120,32.80229,-117.0569,Private room,65.0,2.0,6.0,2019-08-15,1.0,,
36148940,THE OASIS ROOM,92110,32.77981,-117.19666,Private room,65.0,2.0,2.0,2019-07-24,2.0,,
36762975,"Newly Renovated! - Studio by LuxView The ""Vicina""",92101,32.72179,-117.16522,Entire home/apt,130.0,1.0,2.0,2019-07-20,7.0,,
1758781,"Room, Bath, Garage in Mission Beach.",92109,32.76795,-117.25183,Private room,129.0,1.0,278.0,2019-08-14,1.0,,
12210444,Sunny San Diego,92126,32.9277,-117.16407,Private room,129.0,1.0,0.0,,0.0,,
16355054,Spacious Master bedroom close to all,92111,32.81396,-117.17696,Private room,43.0,3.0,21.0,2019-06-22,3.0,,
22772100,Zoo Room - Hillcrest House Bed & Breakfast,92103,32.74747,-117.16431,Private room,129.0,1.0,3.0,2019-06-09,8.0,,
25292162,Center of it all,92101,32.72649,-117.16444,Entire home/apt,129.0,1.0,12.0,2019-06-15,2.0,,
26468774,Hip and Cozy Craftsman in Historic Golden Hill,92102,32.71522,-117.12985,Entire home/apt,129.0,1.0,159.0,2019-08-15,6.0,,
34865200,Luxury urban living in the heart of San Diego,92103,32.74689,-117.14764,Private room,129.0,1.0,0.0,,1.0,,
9943134,"Quiet, Airy,  Private Room in Pacific Beach",92109,32.80408,-117.23193,Private room,64.0,2.0,213.0,2019-07-19,1.0,,
13084688,5min walk to the beach - Private Room,92109,32.80626,-117.25396,Private room,64.0,2.0,5.0,2016-09-06,1.0,,
17044409,Pet Friendly Studio Minutes from the Gaslamp!!,92102,32.71446,-117.13901,Entire home/apt,64.0,2.0,37.0,2017-11-26,1.0,,
18826313,Mission Valley San Diego Condo,92108,32.78601,-117.1097,Private room,64.0,2.0,13.0,2019-08-11,5.0,,
24822200,Peaceful Zen | Cozy Haven,92126,32.91905,-117.12489,Private room,32.0,4.0,42.0,2019-07-22,5.0,,
25185496,Urban Underground  Camping Experance. Learn how,92109,32.77968,-117.22164,Private room,128.0,1.0,0.0,,2.0,,
28918827,NEW Private Entrance Resort-Style Master Suite,92126,32.91077,-117.14821,Private room,64.0,2.0,15.0,2019-08-08,1.0,,
29516736,Completely your own floor - with privacy.,91915,32.63151,-116.93624,Private room,64.0,2.0,2.0,2019-03-16,2.0,,
34114714,Featured on HGTV! Private San Diego Casita,92120,32.79536,-117.0726,Entire home/apt,64.0,2.0,6.0,2019-07-31,1.0,,
36351168,Downtowns Hidden Gem!!,92101,32.71261,-117.15678,Private room,64.0,2.0,1.0,2019-07-05,2.0,,
4816420,Beach Lover's Private Paradise!,92037,32.83124,-117.27771,Private room,63.0,2.0,63.0,2017-06-19,7.0,,
14075660,5 Min to Gaslamp/Downtown - Master W/ Balcony,92102,32.71103,-117.13739,Private room,42.0,3.0,13.0,2017-06-18,1.0,,
17289011,"Zebra bedroom- full size bed, desk, share bath",92117,32.83575,-117.22557,Private room,42.0,3.0,9.0,2019-08-14,7.0,,
17876422,Stylish Kensington. Centrally Located.,92116,32.75964,-117.10791,Private room,63.0,2.0,3.0,2019-07-28,1.0,,
19845223,Minutes from Downtown! Private room & Bath!,92104,32.74943,-117.12368,Private room,63.0,2.0,5.0,2019-07-21,1.0,,
24759907,Room in Comfy Lovely Home With Great Kitchen,92115,32.76677,-117.07716,Private room,42.0,3.0,24.0,2019-08-14,3.0,,
25972076,☀️ Bright  Room In The Downtown Of San Diego ☀️,92101,32.71836,-117.1578,Private room,63.0,2.0,85.0,2019-08-09,3.0,,
35642216,"Private room&bath in high end complex, heart of SD",92103,32.7476,-117.14706,Private room,63.0,2.0,2.0,2019-07-21,2.0,,
576112,Soulful Studio 2 Blocks to Beach,92109,32.80432,-117.25331,Entire home/apt,125.0,1.0,473.0,2019-08-04,6.0,,
723387,Perfect PB Spring/Summer Getaway!,92109,32.79353,-117.24379,Entire home/apt,125.0,1.0,71.0,2019-07-31,5.0,,
4302730,Hillcrest Bed & Bath Haven,92103,32.75367,-117.15195,Private room,125.0,1.0,0.0,,1.0,,
4761082,Lovely Suite near airport & beach,92110,32.75106,-117.21749,Private room,125.0,1.0,8.0,2018-08-09,14.0,,
6362643,Just Remodeled Bay/Ocean Paradise,92109,32.79479,-117.24369,Entire home/apt,125.0,1.0,36.0,2019-07-07,5.0,,
7290148,Carmel Valley Gem! Minutes to beach,92130,32.94938,-117.22983,Entire home/apt,125.0,1.0,9.0,2015-11-17,1.0,,
7461395,Relaxing Private Master Room & Bath,92101,32.71208,-117.16434,Private room,125.0,1.0,56.0,2019-07-12,3.0,,
8163643,Cozy Pacific Beach House,92109,32.80399,-117.24351,Private room,125.0,1.0,3.0,2015-09-12,1.0,,
11164803,Chic Loft in Downtown San Diego!,92101,32.72026,-117.16486,Entire home/apt,125.0,1.0,14.0,2017-05-30,1.0,,
12497014,Fabulous & Fun! Walk to Everything!,92104,32.73488,-117.13249,Entire home/apt,125.0,1.0,125.0,2019-08-15,10.0,,
13411931,comfy private bedroom w/shared bathrm,92110,32.77347,-117.20338,Private room,125.0,1.0,0.0,,1.0,,
13549193,"Chill, Spacious, Private Room, Heart of San Diego",92104,32.75547,-117.13481,Private room,125.0,1.0,0.0,,1.0,,
13622630,"Spacious studio on quiet canyon, centrally located",92104,32.73053,-117.1209,Entire home/apt,125.0,1.0,17.0,2017-10-01,1.0,,
13787020,Lovely Studio in La Jolla,92037,32.81287,-117.26337,Private room,125.0,1.0,0.0,,1.0,,
13943625,6.8 miles to Comic Con! 1 bedroom apartment.,92116,32.76429,-117.11703,Entire home/apt,125.0,1.0,0.0,,1.0,,
14617118,"Prime, Hotel Quality,  nr Conrad, The Cove, beach",92037,32.83757,-117.27236,Private room,125.0,1.0,25.0,2019-07-19,15.0,,
15754827,Studio Shrubbery,92037,32.84177,-117.2788,Entire home/apt,125.0,1.0,189.0,2019-08-11,5.0,,
19841620,Private Luxury Master Bedroom & Bath,92107,32.73862,-117.25415,Entire home/apt,125.0,1.0,18.0,2019-08-10,4.0,,
21175991,Close to All Things San Diego! Quaint 1 Bedroom,92102,32.71647,-117.12979,Entire home/apt,125.0,1.0,244.0,2019-08-13,6.0,,
22587010,Private Bed & Bath in quiet PB community. Central.,92109,32.8108,-117.22116,Private room,125.0,1.0,1.0,2019-03-31,1.0,,
23344496,Remolded bedroom steps to Windansea Beach,92037,32.83272,-117.27616,Private room,125.0,1.0,2.0,2019-08-11,1.0,,
27309666,Art & Rosalyn’s Place—cozy bedroom,92126,32.92321,-117.1214,Private room,125.0,1.0,0.0,,1.0,,
29079229,Beautiful Del Mar Suite. Five Minutes to Beach.,92014,32.94145,-117.24403,Private room,125.0,1.0,31.0,2019-08-11,1.0,,
31621381,Chic writers studio in the heart of Hillcrest,92103,32.74787,-117.14651,Entire home/apt,125.0,1.0,6.0,2019-08-04,1.0,,
32636479,Cozy Private Room in Heart of NORTH PARK,92104,32.74734,-117.12812,Private room,125.0,1.0,17.0,2019-08-05,1.0,,
35585235,"North Park private room, bathroom, and balcony",92104,32.74657,-117.14198,Private room,125.0,1.0,4.0,2019-07-28,1.0,,
36270979,Sailboat afloat,92109,32.75874,-117.23851,Entire home/apt,125.0,1.0,2.0,2019-08-04,2.0,,
36596737,Relaxing Studio Apartment in Little Italy,92101,32.7218,-117.16777,Entire home/apt,125.0,1.0,7.0,2019-08-15,4.0,,
36767895,1 private bedroom with shared bathroom in PB,92109,32.80287,-117.22949,Private room,125.0,1.0,3.0,2019-07-28,1.0,,
37411387,"Pool, jacuzzi, gym, sea world, beach,",92108,32.77181,-117.14295,Shared room,125.0,1.0,0.0,,3.0,,
3878470,Spacious and comfortable room,92111,32.80407,-117.16288,Private room,62.0,2.0,32.0,2019-08-13,12.0,,
5241530,"Charming 1-bed, University Heights",92116,32.75945,-117.14003,Private room,62.0,2.0,147.0,2019-08-11,1.0,,
8499555,Spanish beauty on palm-lined street near SDSU,92116,32.77006,-117.1026,Private room,62.0,2.0,76.0,2019-07-28,1.0,,
10966782,College Area - 5 min walk to SDSU,92115,32.76721,-117.07119,Private room,62.0,2.0,161.0,2019-08-11,1.0,,
14637355,Simple Room-2.5 blks from Beach&Bay,92109,32.79336,-117.25039,Private room,62.0,2.0,153.0,2019-08-16,1.0,,
28009220,"Beautiful 1 bedroom in Carmel Valley , San Diego",92130,32.96754,-117.18773,Private room,62.0,2.0,27.0,2019-08-11,1.0,,
33429820,OB Zen Den Studio w/Private Yard & Walk to Beach,92107,32.75147,-117.24623,Entire home/apt,124.0,1.0,34.0,2019-08-15,4.0,,
33430161,Om Home Beach Studio Bungalow - Walk to the Beach,92107,32.75137,-117.24533,Entire home/apt,124.0,1.0,35.0,2019-08-13,4.0,,
21746754,"Private entry, La Jolla bed&bath near beach&shops",92037,32.83248,-117.26317,Entire home/apt,41.0,3.0,90.0,2019-08-06,1.0,,
22420901,Private Bedroom in 6 Bedroom House,92126,32.9298,-117.14548,Private room,41.0,3.0,36.0,2019-08-03,1.0,,
9067929,ravelodge,92111,32.80828,-117.16241,Private room,61.0,2.0,14.0,2019-05-19,12.0,,
2411304,Historic South Park Bungalow,92104,32.72809,-117.12688,Entire home/apt,60.0,2.0,246.0,2019-08-13,1.0,,
4251352,"San Diego Apt, 1 mile from beach!",92109,32.80646,-117.24125,Entire home/apt,120.0,1.0,44.0,2016-08-28,1.0,,
4607640,A one bedroom in North Park,92104,32.74688,-117.12767,Entire home/apt,120.0,1.0,0.0,,1.0,,
4768311,"South Park comfort and quiet, close to all",92104,32.73061,-117.12479,Private room,60.0,2.0,50.0,2019-07-21,2.0,,
5278064,Cool Casita in South Park!,92102,32.72194,-117.13015,Entire home/apt,60.0,2.0,209.0,2019-08-15,2.0,,
5380942,Large bedroom with attached bath,92117,32.79409,-117.20451,Private room,60.0,2.0,38.0,2019-08-11,2.0,,
5730977,Room for Nature Lovers,92131,32.89824,-117.10417,Private room,60.0,2.0,65.0,2019-08-11,1.0,,
6934289,Colorful room looking to a beautiful Garden,92111,32.80421,-117.18125,Private room,60.0,2.0,22.0,2019-01-25,2.0,,
7370975,Cozy and Convenient,92111,32.80745,-117.15531,Private room,60.0,2.0,1.0,2018-02-27,1.0,,
8053716,Modern Studio near Mission Bay,92110,32.7668,-117.18918,Entire home/apt,60.0,2.0,0.0,,1.0,,
8307506,"Nice&Cozy Room w/ Smart TV, free Netflix & WiFi",92126,32.92119,-117.14494,Private room,60.0,2.0,116.0,2019-08-05,22.0,,
9279606,1 bedroom apartment near beach,92037,32.82882,-117.27722,Entire home/apt,120.0,1.0,0.0,,1.0,,
10273724,Vibrant room 5 mins to Lake Miramar,92131,32.92596,-117.1119,Private room,60.0,2.0,20.0,2017-05-05,1.0,,
11069524,Beautiful View Bay Park Room,92110,32.77035,-117.20195,Private room,60.0,2.0,309.0,2019-08-15,1.0,,
12420381,True ❤️ blue suite @ downtown San Diego,92101,32.71953,-117.15908,Entire home/apt,120.0,1.0,228.0,2019-08-08,4.0,,
12625311,"Bedroom/Bath, Friendly, Central, Modern, Quiet",92111,32.7709,-117.16682,Private room,60.0,2.0,3.0,2018-03-04,1.0,,
12833744,"Cozy 2br near Bay and beach, street parking",92109,32.79868,-117.2322,Private room,60.0,2.0,51.0,2019-08-12,1.0,,
13060266,Gaslamp Quarter Loft,92101,32.7131,-117.15908,Entire home/apt,120.0,1.0,208.0,2019-08-04,1.0,,
13281930,"Near SDSU, private room",92115,32.76877,-117.05654,Private room,40.0,3.0,0.0,,1.0,,
13829283,Casa Cazares- Hacienda Retreat 2,91910,32.63965,-117.06426,Private room,60.0,2.0,80.0,2018-07-29,2.0,,
14337215,"Light & bright, quiet house, surrounded by green.",92110,32.76741,-117.18405,Private room,60.0,2.0,30.0,2019-07-28,2.0,,
14340457,"Charming Rustic Room WiFi, Smart TV, & Netflix",92126,32.91997,-117.14214,Private room,60.0,2.0,117.0,2019-08-07,22.0,,
14576349,Garden Oasis 5 minutes to downtown,92104,32.73126,-117.11658,Private room,60.0,2.0,43.0,2019-08-03,1.0,,
14613532,Tranquility in the Trees,92127,33.0321,-117.08214,Private room,60.0,2.0,77.0,2019-08-05,1.0,,
15353702,Private Bed/Bath in the Heart of the Village!,92037,32.83919,-117.27334,Private room,120.0,1.0,93.0,2019-06-21,1.0,,
16666227,Cozy North Park Private Room,92104,32.74825,-117.11927,Private room,40.0,3.0,24.0,2017-08-06,1.0,,
17390402,Large private room in a central location,92103,32.74792,-117.14673,Private room,60.0,2.0,16.0,2019-07-31,1.0,,
18690840,Essex Retreat 1 Trendy Hillcrest/Garage Parking,92103,32.74826,-117.15141,Entire home/apt,120.0,1.0,143.0,2019-08-17,4.0,,
18777754,Essex Retreat 2 Trendy Hillcrest/Garage Parking,92103,32.74683,-117.15106,Entire home/apt,120.0,1.0,134.0,2019-08-08,4.0,,
19099031,Cozy studio in tready and quiet location,92116,32.76409,-117.12237,Entire home/apt,120.0,1.0,2.0,2017-07-23,1.0,,
19101489,Private Casita in Great Eastlake Neighborhood,91914,32.64919,-116.95003,Entire home/apt,60.0,2.0,165.0,2019-08-08,1.0,,
19153875,Urban retreat -Master suite w/ private entrance,92103,32.74536,-117.16679,Private room,60.0,2.0,75.0,2019-08-03,3.0,,
19277298,Old Hollywood Glam,92104,32.75721,-117.12862,Private room,60.0,2.0,4.0,2019-06-26,1.0,,
19610589,Clean Private Room 1 block to BEAUTIFUL SAIL BAY!,92109,32.78637,-117.23992,Private room,60.0,2.0,79.0,2019-08-03,2.0,,
19768103,Blackjack Castle - Private Bed and Bath Near SDSU,92115,32.75945,-117.07364,Private room,120.0,1.0,6.0,2017-09-22,1.0,,
19778552,La Jolla Getaway,92037,32.86398,-117.23345,Entire home/apt,120.0,1.0,59.0,2019-08-13,1.0,,
19922585,Big dawg's house,92115,32.76122,-117.06975,Private room,120.0,1.0,1.0,2017-08-05,1.0,,
19970664,Cozy Afforadable getaway perfect location by water,92106,32.72233,-117.22922,Entire home/apt,60.0,2.0,93.0,2019-08-12,2.0,,
20450020,"Airy room, private bath in spacious boho beach apt",92107,32.74359,-117.23555,Private room,60.0,2.0,5.0,2017-11-20,0.0,,
20665672,Bedroom with private bath in beautiful home!,92117,32.80238,-117.21115,Private room,120.0,1.0,2.0,2017-10-08,2.0,,
21057721,"Quiet private room with own entrance, bath & deck",92110,32.78537,-117.20214,Private room,60.0,2.0,29.0,2019-07-22,1.0,,
21240467,Cozy Room in the Heart of San Diego,92117,32.82021,-117.20498,Private room,60.0,2.0,48.0,2019-08-11,3.0,,
21356493,Great Apartment close to the beach,92117,32.79431,-117.19514,Private room,60.0,2.0,0.0,,1.0,,
21925992,North Park SD Private Studio,92104,32.74462,-117.13291,Entire home/apt,60.0,2.0,127.0,2019-08-07,1.0,,
22082949,All Private City Oasis near the infamous Adams Ave,92116,32.76531,-117.11271,Private room,120.0,1.0,13.0,2018-03-25,0.0,,
22455909,Beautifully Remodeled Open Air Studio in Hillcrest,92103,32.75472,-117.1467,Entire home/apt,120.0,1.0,22.0,2019-08-11,39.0,,
22533145,Zen guest suite; respite located in center of SD!,92108,32.76964,-117.16019,Private room,60.0,2.0,4.0,2019-08-01,1.0,,
22694580,"Master Suite w/ Private Bath, TV + FREE Gym Pass",92126,32.92495,-117.13284,Private room,60.0,2.0,34.0,2019-07-11,17.0,,
23043399,Upstairs Hillcrest Studio,92103,32.75316,-117.14815,Entire home/apt,120.0,1.0,23.0,2019-08-04,39.0,,
23698351,Quiet Family Home with Room to Share,92106,32.72394,-117.24893,Private room,60.0,2.0,3.0,2018-05-28,2.0,,
26139596,San Diego get-away Comic Con,92114,32.71158,-117.05991,Private room,120.0,1.0,0.0,,1.0,,
26807222,Walk to San Diego's Waterfront from a Chic Loft Apartment,92101,32.72224,-117.16857,Entire home/apt,120.0,1.0,82.0,2019-07-29,11.0,,
